Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,Company_Name,Profit,Profit_Flag,Calculated_ROI,Channel_Google,Channel_WhatsApp,Channel_YouTube,Channel_Email,Channel_Instagram,Channel_Facebook
NY-CMP-16386,SEO,College Students,13.0,"YouTube, Facebook",51586.0,3310.0,1917.0,1074.0,788316.0,97.28,6.55,Hindi,12.21,Premium Shoppers,2025-03-03,Nykaa,788218.72,Profit,8102.577302631578,0,0,1,0,0,1
NY-CMP-16387,Influencer,Youth,17.444507737586633,"Facebook, Email, YouTube",55119.386698247275,4126.0,2309.0,1742.0,898872.0,52.13,8.9,Tamil,9.03,Premium Shoppers,2025-05-28,Nykaa,898819.87,Profit,17241.8927680798,0,0,1,1,0,1
NY-CMP-16388,Email,College Students,26.0,Instagram,15760.0,714.0,209.0,154.0,70532.0,941.38,-0.51,Hindi,6.83,Tier 2 City Customers,2024-08-25,Nykaa,69590.62,Profit,73.92404767469034,0,0,0,0,1,0
NY-CMP-16389,Email,Working Women,14.0,"YouTube, Instagram, WhatsApp",75715.0,5491.0,2699.0,1943.0,835490.0,49.57,7.67,English,13.38,Youth,2025-04-18,Nykaa,835440.43,Profit,16853.750857373412,0,1,1,0,1,0
NY-CMP-16390,SEO,Tier 2 City Customers,7.0,"Email, WhatsApp",18583.0,1254.0,395.0,256.0,98048.0,965.71,-0.6,Bengali,10.25,College Students,2025-03-08,Nykaa,97082.29,Profit,100.52944465729877,0,1,0,1,0,0
NY-CMP-16391,Influencer,Working Women,10.0,"YouTube, Instagram, WhatsApp",50776.0,3834.0,1559.0,699.0,522153.0,311.06,1.4,Tamil,12.0,College Students,,Nykaa,521841.94,Profit,1677.6247026297178,0,1,1,0,1,0
NY-CMP-16392,SEO,Working Women,18.0,"Instagram, WhatsApp",86264.0,6877.0,3766.0,2339.0,743802.0,79.79,2.99,Tamil,15.05,Youth,,Nykaa,743722.21,Profit,9320.995237498431,0,1,0,0,1,0
NY-CMP-16393,Paid Ads,Youth,29.0,WhatsApp,10416.0,401.0,192.0,107.0,26643.0,2607.75,,Tamil,6.72,College Students,2024-07-25,Nykaa,24035.25,Profit,9.21685360943342,0,1,0,0,0,0
NY-CMP-16394,Paid Ads,Premium Shoppers,25.0,"Email, Facebook",51364.0,2680.0,896.0,603.0,276174.0,430.33,0.06,Bengali,8.14,College Students,2025-06-01,Nykaa,275743.67,Profit,640.7725931262055,0,0,0,1,0,1
NY-CMP-16395,SEO,Tier 2 City Customers,23.0,"Google, Facebook",60501.0,3353.0,1552.0,967.0,270760.0,241.61,0.16,Hindi,9.71,Premium Shoppers,2025-05-07,Nykaa,270518.39,Profit,1119.6489797607715,1,0,0,0,0,1
NY-CMP-16396,SEO,College Students,22.0,"Google, Facebook, Email",72191.0,5876.0,2349.0,755.0,194035.0,133.88,0.92,Bengali,12.44,Tier 2 City Customers,2025-03-31,Nykaa,193901.12,Profit,1448.3202868240214,1,0,0,1,0,1
NY-CMP-16397,Social Media,College Students,30.0,WhatsApp,98412.0,11836.0,4412.0,1533.0,979587.0,186.29,2.43,Bengali,18.07,Working Women,2025-03-04,Nykaa,979400.71,Profit,5257.398196360513,0,1,0,0,0,0
NY-CMP-16398,SEO,Tier 2 City Customers,28.0,WhatsApp,12468.0,1146.0,289.0,213.0,59214.0,1105.82,-0.75,Tamil,13.22,Youth,2024-07-31,Nykaa,58108.18,Profit,52.54759364091805,0,1,0,0,0,0
NY-CMP-16399,Paid Ads,Youth,7.0,"Instagram, Facebook, WhatsApp",10966.0,1305.0,680.0,398.0,169548.0,264.96,0.61,English,21.73,Youth,2025-05-09,Nykaa,169283.04,Profit,638.9003623188406,0,1,0,0,1,1
NY-CMP-16400,Social Media,Working Women,16.0,"Facebook, Email",60262.0,8734.0,5174.0,4070.0,2665850.0,21.72,29.16,Hindi,29.83,Youth,2024-08-31,Nykaa,2665828.28,Profit,122736.10865561695,0,0,0,1,0,1
NY-CMP-16401,Social Media,College Students,7.0,Email,55194.0,4690.636878706914,1652.0,1140.0,673740.0,85.23,5.93,English,13.29,Premium Shoppers,2025-04-02,Nykaa,673654.77,Profit,7903.963041182682,0,0,0,1,0,0
NY-CMP-16402,Paid Ads,Working Women,19.0,"Google, WhatsApp",83511.0,9585.0,4126.0,1437.0,941235.0,176.32,2.71,Bengali,18.14,Premium Shoppers,2025-02-23,Nykaa,941058.68,Profit,5337.220281306715,1,1,0,0,0,0
NY-CMP-16403,SEO,Premium Shoppers,10.0,YouTube,97417.0,1969.0,503.0,379.0,104983.0,694.81,-0.6,Bengali,2.93,Youth,2024-08-16,Nykaa,104288.19,Profit,150.0959830745096,0,0,1,0,0,0
NY-CMP-16404,Paid Ads,Working Women,26.0,WhatsApp,55119.386698247275,1128.0,506.0,160.0,92480.0,778.96,-0.26,Tamil,6.98,Tier 2 City Customers,2025-02-08,Nykaa,91701.04,Profit,117.72239909623086,0,1,0,0,0,0
NY-CMP-16405,Email,Youth,14.0,"Facebook, YouTube",57944.0,4789.0,2524.0,1033.3572387452969,756000.0,377.58721398505935,6.4,Tamil,15.21,College Students,2024-08-29,Nykaa,755622.412786015,Profit,2001.186440640212,0,0,1,0,0,1
NY-CMP-16406,Influencer,Working Women,12.0,"Email, YouTube",89154.0,3352.0,715.0,306.0,185130.0,729.36,-0.17,Bengali,4.9,Tier 2 City Customers,2024-10-14,Nykaa,184400.64,Profit,252.8252714708786,0,0,1,1,0,0
NY-CMP-16407,Influencer,Tier 2 City Customers,5.0,"WhatsApp, Instagram, YouTube",79221.0,3487.0,1109.0,336.0,206976.0,527.9,0.17,Tamil,6.23,Working Women,2025-05-14,Nykaa,206448.1,Profit,391.07425648797124,0,1,1,0,1,0
NY-CMP-16408,SEO,Premium Shoppers,11.0,"WhatsApp, Instagram",29940.0,1903.0,511.0,333.0,101898.0,377.91,-0.19,Bengali,9.18,Tier 2 City Customers,2024-07-21,Nykaa,101520.09,Profit,268.63562753036433,0,1,0,0,1,0
NY-CMP-16409,Email,Working Women,19.0,Instagram,50972.0,5172.0,2370.0,1444.0,592040.0,81.51,4.03,Hindi,17.63,College Students,2024-07-18,Nykaa,591958.49,Profit,7262.403263403263,0,0,0,0,1,0
NY-CMP-16410,Paid Ads,Tier 2 City Customers,12.0,"Facebook, Instagram, Google",60835.0,8314.0,2945.0,2007.0,1103850.0,91.93,4.98,Tamil,21.81,Premium Shoppers,2025-05-13,Nykaa,1103758.07,Profit,12006.505710866964,1,0,0,0,1,1
NY-CMP-16411,Social Media,Working Women,25.0,"Facebook, YouTube, Instagram",54656.0,7404.0,3905.0,1869.0,452298.0,158.47,0.53,English,24.11,Youth,2025-04-10,Nykaa,452139.53,Profit,2853.1553606360826,0,0,1,0,1,1
NY-CMP-16412,Influencer,Working Women,17.0,Instagram,46281.0,4328.0,1311.0,984.0,411312.0,259.97,0.61,Tamil,14.31,College Students,2024-08-16,Nykaa,411052.03,Profit,1581.1517867446244,0,0,0,0,1,0
NY-CMP-16413,Paid Ads,Working Women,28.0,"Email, Facebook, Instagram",75336.0,7016.0,1876.9386842504168,1184.0,866688.0,125.24,4.84,Hindi,13.06,College Students,2025-01-22,Nykaa,866562.76,Profit,6919.217183008624,0,0,0,1,1,1
NY-CMP-16414,Influencer,Premium Shoppers,24.0,"Instagram, Email, WhatsApp",99814.0,13080.0,7155.0,3347.0,1633336.0,27.42,16.8,English,23.63,College Students,2025-04-22,Nykaa,1633308.58,Profit,59566.3231218089,0,1,0,1,1,0
NY-CMP-16415,Email,Youth,23.0,"Facebook, YouTube, Email",33708.0,1488.0,337.0,164.0,109060.0,984.93,-0.32,English,5.9,Working Women,2025-05-18,Nykaa,108075.07,Profit,109.72868122607699,0,0,1,1,0,1
NY-CMP-16416,Paid Ads,Working Women,10.0,"Facebook, Google, Instagram",50555.0,4014.0,1019.0,519.0,105357.0,401.46,-0.49,Hindi,10.98,Youth,2025-04-26,Nykaa,104955.54,Profit,261.4346136601405,1,0,0,0,1,1
NY-CMP-16417,Email,Premium Shoppers,17.444507737586633,"Google, Instagram",73599.0,2640.0,1101.0,660.0,327360.0,159.89,2.1,English,5.98,College Students,2025-04-05,Nykaa,327200.11,Profit,2046.4075927199951,1,0,0,0,1,0
NY-CMP-16418,SEO,Working Women,6.0,"Google, Email",69511.0,4147.0,2314.0,1287.0,0.0,63.15,5.26,Hindi,11.15,College Students,2025-03-10,Nykaa,-63.15,Loss,-1.0,1,0,0,1,0,0
NY-CMP-16419,Paid Ads,Tier 2 City Customers,5.0,"YouTube, Email",99992.0,4690.636878706914,5726.0,4501.0,1012725.0,56.14,3.01,Bengali,20.69,College Students,2024-11-05,Nykaa,1012668.86,Profit,18038.276807980048,0,0,1,1,0,0
NY-CMP-16420,Social Media,Tier 2 City Customers,6.0,Email,81635.0,9453.0,4472.0,2276.0,987784.0,24.93,16.41,Hindi,19.85,Tier 2 City Customers,2024-11-23,Nykaa,987759.07,Profit,39621.30244685118,0,0,0,1,0,0
NY-CMP-16421,Paid Ads,Tier 2 City Customers,22.0,"Facebook, Email",34454.0,1965.0,467.0,197.0,94560.0,733.21,-0.35,Hindi,7.63,Tier 2 City Customers,2024-12-19,Nykaa,93826.79,Profit,127.96714447429794,0,0,0,1,0,1
NY-CMP-16422,Email,Youth,23.0,Email,21262.0,4690.636878706914,949.0,598.0,430560.0,472.8,,Tamil,15.93,Tier 2 City Customers,2025-03-30,Nykaa,430087.2,Profit,909.6598984771574,0,0,0,1,0,0
NY-CMP-16423,Email,Working Women,29.0,WhatsApp,63773.0,4040.0,2262.0,1244.0,898168.0,154.76,3.67,Hindi,11.83,Tier 2 City Customers,2024-12-18,Nykaa,898013.24,Profit,5802.618506073921,0,1,0,0,0,0
NY-CMP-16424,SEO,Premium Shoppers,30.0,"Instagram, Google, YouTube",78886.0,5251.0,1465.0,834.0,554610.0,244.22,1.72,Hindi,9.57,Working Women,2024-11-14,Nykaa,554365.78,Profit,2269.9442306117435,1,0,1,0,1,0
NY-CMP-16425,Paid Ads,Tier 2 City Customers,22.0,"Facebook, Google",99143.0,9768.0,2964.0,1033.0,354319.0,113.49,2.02,English,13.88,Premium Shoppers,2025-01-23,Nykaa,354205.51,Profit,3121.0283725438367,1,0,0,0,0,1
NY-CMP-16426,Paid Ads,Tier 2 City Customers,27.0,"Facebook, Instagram, YouTube",60868.0,4690.636878706914,2668.0,1033.3572387452969,369820.0,129.87,0.58,Hindi,15.93,Premium Shoppers,2024-07-29,Nykaa,369690.13,Profit,2846.6168476168477,0,0,1,0,1,1
NY-CMP-16427,Paid Ads,College Students,5.0,"Email, Google, WhatsApp",69770.0,7645.0,3225.0,1912.0,1499008.0,29.29,25.77,Hindi,18.32,Tier 2 City Customers,2024-10-26,Nykaa,1498978.71,Profit,51177.14953909184,1,1,0,1,0,0
NY-CMP-16428,SEO,Tier 2 City Customers,6.0,YouTube,31385.0,2954.0,955.0,752.0,331632.0,209.11,1.11,Tamil,14.85,Youth,2025-06-09,Nykaa,331422.89,Profit,1584.9212854478503,0,0,1,0,0,0
NY-CMP-16429,SEO,Youth,19.0,"WhatsApp, Email",26701.0,3429.0,1880.0,843.0,628878.0,246.2,2.03,Hindi,23.04,College Students,2025-01-20,Nykaa,628631.8,Profit,2553.337936636881,0,1,0,1,0,0
NY-CMP-16430,Influencer,Working Women,12.0,"Email, Facebook",99649.0,14180.0,3866.0,2831.0,1104090.0,92.79,3.2,Hindi,20.95,Tier 2 City Customers,2025-06-17,Nykaa,1103997.21,Profit,11897.803750404137,0,0,0,1,0,1
NY-CMP-16431,Paid Ads,Working Women,27.0,Instagram,60364.0,7299.0,3572.0,2802.0,1952994.0,78.82,7.84,Bengali,22.65,Working Women,2025-01-05,Nykaa,1952915.18,Profit,24776.899010403453,0,0,0,0,1,0
NY-CMP-16432,Influencer,College Students,13.0,Instagram,99884.0,11333.0,5724.0,2780.0,1476180.0,90.05,4.9,English,19.86,Tier 2 City Customers,,Nykaa,1476089.95,Profit,16391.892837312604,0,0,0,0,1,0
NY-CMP-16433,SEO,Premium Shoppers,18.0,"Facebook, Email",93876.0,4516.0,1423.0,979.0,758725.0,291.8,1.66,Bengali,7.37,Tier 2 City Customers,2025-05-07,Nykaa,758433.2,Profit,2599.154215215901,0,0,0,1,0,1
NY-CMP-16434,SEO,Youth,14.0,Google,14356.0,1004.0,443.0,1033.3572387452969,94691.0,377.21,0.4,English,11.33,Premium Shoppers,2024-11-29,Nykaa,94313.79,Profit,250.0299302775642,1,0,0,0,0,0
NY-CMP-16435,Paid Ads,Premium Shoppers,14.0,Facebook,89389.0,7759.0,2026.0,637.0,0.0,220.15,2.37,Bengali,11.66,Tier 2 City Customers,2025-06-01,Nykaa,-220.15,Loss,-1.0,0,0,0,0,0,1
NY-CMP-16436,Paid Ads,Youth,11.0,"Instagram, WhatsApp, YouTube",99860.0,9982.0,2453.0,1248.0,983424.0,183.01,3.31,Hindi,13.7,College Students,2025-06-06,Nykaa,983240.99,Profit,5372.607999562865,0,1,1,0,1,0
NY-CMP-16437,Influencer,College Students,26.0,Email,43716.0,4078.0,1945.0,979.0,0.0,158.0,2.12,Bengali,16.02,College Students,2024-10-18,Nykaa,-158.0,Loss,-1.0,0,0,0,1,0,0
NY-CMP-16438,Paid Ads,College Students,25.0,Instagram,99533.0,4765.0,1473.0,901.0,415361.0,76.34,5.04,English,7.17,Premium Shoppers,2024-09-05,Nykaa,415284.66,Profit,5439.935289494367,0,0,0,0,1,0
NY-CMP-16439,Paid Ads,Working Women,19.0,"Instagram, Facebook",51064.0,4690.636878706914,3393.0,1490.0,342700.0,121.19,0.9,Tamil,23.19,Working Women,2024-11-06,Nykaa,342578.81,Profit,2826.7910718706166,0,0,0,0,1,1
NY-CMP-16440,Paid Ads,Premium Shoppers,10.0,Google,90415.0,10507.0,2827.0,1952.0,454816.0,377.58721398505935,0.89,English,16.91,Premium Shoppers,2025-03-07,Nykaa,454438.41278601496,Profit,1203.5323124156332,1,0,0,0,0,0
NY-CMP-16441,Paid Ads,Premium Shoppers,23.0,"WhatsApp, Google",38538.0,2195.0,1876.9386842504168,614.0,374540.0,448.02,,Hindi,10.17,College Students,2025-01-17,Nykaa,374091.98,Profit,834.9894647560377,1,1,0,0,0,0
NY-CMP-16442,Email,College Students,17.444507737586633,Google,68926.0,7766.0,1965.0,1078.0,320166.0,243.56,0.22,Tamil,15.68,Premium Shoppers,2024-08-30,Nykaa,319922.44,Profit,1313.5261947774675,1,0,0,0,0,0
NY-CMP-16443,Paid Ads,Youth,5.0,"Google, Email",14994.0,927.0,464.0,358.0,227688.0,751.28,,Hindi,11.66,Tier 2 City Customers,2024-10-26,Nykaa,226936.72,Profit,302.06676605260355,1,0,0,1,0,0
NY-CMP-16444,Influencer,Tier 2 City Customers,17.444507737586633,"Instagram, Facebook, WhatsApp",55119.386698247275,1251.0,386.0,171.0,120726.0,617.5,0.14,Hindi,6.61,College Students,2025-04-10,Nykaa,120108.5,Profit,194.5076923076923,0,1,0,0,1,1
NY-CMP-16445,Influencer,Youth,24.0,Instagram,92062.0,9211.0,3782.0,2444.0,1473732.0,76.63,6.87,Tamil,16.77,Youth,2025-03-03,Nykaa,1473655.37,Profit,19230.789116533997,0,0,0,0,1,0
NY-CMP-16446,Paid Ads,Youth,14.0,WhatsApp,73133.0,1606.0,702.0,527.0,216070.0,341.15,0.2,Tamil,3.88,Tier 2 City Customers,2025-06-05,Nykaa,215728.85,Profit,632.3577605159021,0,1,0,0,0,0
NY-CMP-16447,Email,Working Women,7.0,"YouTube, Email, WhatsApp",78932.0,11514.0,2879.0,2073.0,872733.0,127.13,2.31,English,20.86,Tier 2 City Customers,2025-03-05,Nykaa,872605.87,Profit,6863.8863368205775,0,1,1,1,0,0
NY-CMP-16448,Paid Ads,College Students,17.444507737586633,"Facebook, YouTube, Instagram",96596.0,5767.0,1859.0,1485.0,441045.0,167.68,0.77,Bengali,9.43,Premium Shoppers,2025-05-13,Nykaa,440877.32,Profit,2629.2779103053435,0,0,1,0,1,1
NY-CMP-16449,Paid Ads,Tier 2 City Customers,28.0,"YouTube, Instagram, Email",84983.0,12126.0,5759.0,1033.3572387452969,824100.0,50.79,2.96,Bengali,25.87,College Students,2024-12-05,Nykaa,824049.21,Profit,16224.63496751329,0,0,1,1,1,0
NY-CMP-16450,SEO,Tier 2 City Customers,17.444507737586633,"Google, Instagram",31853.0,3122.0,1091.0,815.0,546865.0,303.6,1.21,Hindi,15.79,Tier 2 City Customers,2024-12-05,Nykaa,546561.4,Profit,1800.268115942029,1,0,0,0,1,0
NY-CMP-16451,SEO,Working Women,17.444507737586633,"YouTube, WhatsApp",55119.386698247275,9874.0,3546.0,1033.3572387452969,495171.0,194.42,,English,13.781462901942962,Tier 2 City Customers,2025-02-21,Nykaa,494976.58,Profit,2545.9138977471457,0,1,1,0,0,0
NY-CMP-16452,Influencer,Premium Shoppers,12.0,"Facebook, Google",13410.0,899.0,240.0,175.0,0.0,1668.11,-0.64,Hindi,9.8,Working Women,2025-04-11,Nykaa,-1668.11,Loss,-1.0,1,0,0,0,0,1
NY-CMP-16453,Influencer,Working Women,29.0,"WhatsApp, Facebook, Instagram",19133.0,402.0,127.0,86.0,61662.0,985.4,-0.27,Bengali,3.21,Working Women,2025-05-12,Nykaa,60676.6,Profit,61.57560381570936,0,1,0,0,1,1
NY-CMP-16454,Email,College Students,13.0,"Google, Facebook, Instagram",55119.386698247275,7202.0,1876.9386842504168,1084.0,367476.0,183.38,0.85,Hindi,14.27,Youth,2025-03-11,Nykaa,367292.62,Profit,2002.9044606827354,1,0,0,0,1,1
NY-CMP-16455,Influencer,College Students,21.0,WhatsApp,77493.0,2116.0,509.0,178.0,45390.0,1343.66,-0.81,Hindi,3.62,Youth,2024-12-20,Nykaa,44046.34,Profit,32.78086718366253,0,1,0,0,0,0
NY-CMP-16456,Email,Tier 2 City Customers,12.0,"Google, WhatsApp, YouTube",43481.0,6031.0,3337.0,1036.0,795648.0,263.21,1.92,Bengali,23.93,Premium Shoppers,2024-07-18,Nykaa,795384.79,Profit,3021.863872953156,1,1,1,0,0,0
NY-CMP-16457,Paid Ads,Tier 2 City Customers,24.0,"Email, YouTube",57124.0,6844.0,2700.0,1933.0,952969.0,105.48,3.67,Bengali,20.09,College Students,2025-01-23,Nykaa,952863.52,Profit,9033.5942358741,0,0,1,1,0,0
NY-CMP-16458,Paid Ads,Working Women,12.0,Email,90634.0,8490.0,3088.0,1033.3572387452969,1391214.0,94.81,5.77,English,15.17,Working Women,2025-04-16,Nykaa,1391119.19,Profit,14672.705305347536,0,0,0,1,0,0
NY-CMP-16459,Paid Ads,College Students,19.0,"Email, Google, YouTube",23323.0,1524.0,417.0,224.0,55328.0,377.58721398505935,-0.81,Tamil,9.28,Tier 2 City Customers,2025-04-09,Nykaa,54950.41278601494,Profit,145.53038543352068,1,0,1,1,0,0
NY-CMP-16460,Paid Ads,Working Women,10.0,"YouTube, Google, Facebook",67400.0,9838.0,2711.0,1869.0,1469034.0,152.02,4.17,English,21.39,Working Women,2024-12-05,Nykaa,1468881.98,Profit,9662.42586501776,1,0,1,0,0,1
NY-CMP-16461,SEO,Working Women,17.0,Instagram,73940.0,6559.0,2916.0,1340.0,530640.0,79.34,3.99,Bengali,14.63,College Students,2025-05-25,Nykaa,530560.66,Profit,6687.177464078649,0,0,0,0,1,0
NY-CMP-16462,Email,Tier 2 City Customers,10.0,"Instagram, Email, YouTube",48485.0,2200.0,440.0,331.0,118167.0,697.52,-0.49,Bengali,6.13,Working Women,2025-06-19,Nykaa,117469.48,Profit,168.41019612340864,0,0,1,1,1,0
NY-CMP-16463,Email,Youth,12.0,"Instagram, WhatsApp, Email",27669.0,2128.0,459.0,194.0,0.0,898.44,-0.15,English,10.05,Youth,,Nykaa,-898.44,Loss,-1.0,0,1,0,1,1,0
NY-CMP-16464,SEO,Working Women,26.0,"Email, Google",83262.0,8955.0,1876.9386842504168,1770.0,1262010.0,38.26,17.64,English,17.96,Youth,2024-09-22,Nykaa,1261971.74,Profit,32984.101934134866,1,0,0,1,0,0
NY-CMP-16465,Paid Ads,Youth,16.0,YouTube,19164.0,389.0,121.0,52.0,40508.0,1254.71,,Tamil,2.93,College Students,2024-07-25,Nykaa,39253.29,Profit,31.284751058013406,0,0,1,0,0,0
NY-CMP-16466,Influencer,Youth,25.0,Facebook,90288.0,7900.0,3866.0,1033.3572387452969,505505.0,98.92,,English,14.49,College Students,2024-11-26,Nykaa,505406.08,Profit,5109.240598463405,0,0,0,0,0,1
NY-CMP-16467,Email,Working Women,13.0,Email,92325.0,11038.0,3376.0,1497.0,317364.0,174.47,0.22,English,17.23,Working Women,2025-05-25,Nykaa,317189.53,Profit,1818.017596148335,0,0,0,1,0,0
NY-CMP-16468,Email,Premium Shoppers,15.0,"Google, YouTube",64809.0,5503.0,2742.0,1909.0,1448931.0,84.08,8.03,Tamil,15.67,Premium Shoppers,2024-09-02,Nykaa,1448846.92,Profit,17231.76641294006,1,0,1,0,0,0
NY-CMP-16469,Social Media,Working Women,23.0,"YouTube, Instagram, Facebook",55119.386698247275,2083.0,826.0,466.0,0.0,275.34,1.73,English,4.0,Premium Shoppers,2024-09-17,Nykaa,-275.34,Loss,-1.0,0,0,1,0,1,1
NY-CMP-16470,Paid Ads,Tier 2 City Customers,14.0,"WhatsApp, Facebook, Instagram",27982.0,618.0,310.0,156.0,111072.0,1591.04,-0.55,English,3.87,Tier 2 City Customers,2024-10-30,Nykaa,109480.96,Profit,68.81094127111827,0,1,0,0,1,1
NY-CMP-16471,Paid Ads,Premium Shoppers,19.0,"YouTube, Facebook, Instagram",53262.0,1865.0,641.0,475.0,122075.0,149.67,0.72,Tamil,5.6,Premium Shoppers,2024-09-28,Nykaa,121925.33,Profit,814.6277143048039,0,0,1,0,1,1
NY-CMP-16472,Influencer,Tier 2 City Customers,16.0,"YouTube, Email, WhatsApp",62381.0,2593.0,904.0,383.0,271164.0,352.21,1.01,Tamil,6.22,College Students,2024-07-21,Nykaa,270811.79,Profit,768.8929615854178,0,1,1,1,0,0
NY-CMP-16473,Social Media,College Students,16.0,"Google, Instagram",19282.0,2664.0,608.0,387.0,210915.0,764.99,-0.29,English,18.98,Working Women,2025-02-04,Nykaa,210150.01,Profit,274.709486398515,1,0,0,0,1,0
NY-CMP-16474,Social Media,College Students,20.0,"Facebook, Google, WhatsApp",23467.0,2034.0,1055.0,655.0,322915.0,165.51,1.98,English,15.95,College Students,2024-08-12,Nykaa,322749.49,Profit,1950.0301492356957,1,1,0,0,0,1
NY-CMP-16475,Email,Youth,24.0,WhatsApp,37806.0,2125.0,597.0,181.0,127243.0,1568.9,-0.55,Tamil,7.68,Premium Shoppers,2025-02-25,Nykaa,125674.1,Profit,80.10332079801134,0,1,0,0,0,0
NY-CMP-16476,SEO,Working Women,19.0,YouTube,54521.0,6966.0,1923.0,1307.0,926663.0,79.13,7.96,English,18.7,Working Women,2024-10-19,Nykaa,926583.87,Profit,11709.640717806142,0,0,1,0,0,0
NY-CMP-16477,SEO,College Students,14.0,"WhatsApp, Facebook",32980.0,2660.0,712.0,1033.3572387452969,227385.0,309.22,0.5,English,11.71,Working Women,2024-09-11,Nykaa,227075.78,Profit,734.3502360778733,0,1,0,0,0,1
NY-CMP-16478,Social Media,Tier 2 City Customers,29.0,"Instagram, Email",81671.0,6884.0,1876.9386842504168,761.0,409418.0,100.32,4.36,Hindi,11.93,College Students,2024-11-02,Nykaa,409317.68,Profit,4080.1204146730465,0,0,0,1,1,0
NY-CMP-16479,Paid Ads,Tier 2 City Customers,29.0,Facebook,16831.0,1749.0,392.0,211.0,83556.0,1418.73,-0.72,Hindi,13.97,College Students,2024-12-03,Nykaa,82137.27,Profit,57.89492715315811,0,0,0,0,0,1
NY-CMP-16480,Social Media,Tier 2 City Customers,6.0,"Instagram, YouTube",72474.0,8351.0,1876.9386842504168,2215.0,1297990.0,84.13,5.97,Bengali,13.781462901942962,College Students,2024-09-29,Nykaa,1297905.87,Profit,15427.384642814694,0,0,1,0,1,0
NY-CMP-16481,Influencer,Working Women,27.0,"YouTube, Google",16709.0,2314.0,899.0,453.0,0.0,620.75,-0.61,Tamil,21.94,Working Women,2024-07-09,Nykaa,-620.75,Loss,-1.0,1,0,1,0,0,0
NY-CMP-16482,Social Media,Youth,17.0,"Facebook, YouTube",87728.0,8963.0,3174.0,1256.0,525008.0,69.71,5.0,English,15.27,Tier 2 City Customers,2025-02-10,Nykaa,524938.29,Profit,7530.315449720271,0,0,1,0,0,1
NY-CMP-16483,Email,Premium Shoppers,30.0,Google,19383.0,2627.0,1171.0,423.0,0.0,574.51,0.27,Tamil,21.78,Youth,2024-12-28,Nykaa,-574.51,Loss,-1.0,1,0,0,0,0,0
NY-CMP-16484,Email,College Students,28.0,"Google, Instagram",24796.0,2720.0,1876.9386842504168,496.0,309008.0,217.28,1.87,Tamil,16.03,Working Women,2024-12-28,Nykaa,308790.72,Profit,1421.164948453608,1,0,0,0,1,0
NY-CMP-16485,Social Media,Youth,5.0,"Email, WhatsApp",28465.0,1723.0,419.0,277.0,168693.0,377.63,0.61,Hindi,8.5,College Students,2024-09-12,Nykaa,168315.37,Profit,445.7150385297778,0,1,0,1,0,0
NY-CMP-16486,Paid Ads,Working Women,25.0,"Facebook, Email",76741.0,1997.0,571.0,439.0,197111.0,636.79,-0.29,Hindi,3.92,Working Women,2024-08-15,Nykaa,196474.21,Profit,308.53846637038896,0,0,0,1,0,1
NY-CMP-16487,SEO,Working Women,13.0,Google,33162.0,3762.0,1876.9386842504168,665.0,470820.0,160.83,3.4,Hindi,16.35,Premium Shoppers,2024-12-25,Nykaa,470659.17,Profit,2926.4389106509975,1,0,0,0,0,0
NY-CMP-16488,Paid Ads,College Students,13.0,"WhatsApp, Instagram",15767.0,635.0,208.0,69.0,24771.0,1492.71,-0.76,English,5.78,Tier 2 City Customers,2024-07-16,Nykaa,23278.29,Profit,15.594649998995116,0,1,0,0,1,0
NY-CMP-16489,Email,Premium Shoppers,28.0,"Instagram, WhatsApp, Email",85386.0,9245.0,5193.0,2809.0,1960682.0,75.11,8.29,Bengali,20.2,Youth,2025-05-16,Nykaa,1960606.89,Profit,26103.140593795764,0,1,0,1,1,0
NY-CMP-16490,Social Media,Premium Shoppers,7.0,Instagram,49216.0,1502.0,732.0,405.0,83430.0,137.25,0.5,Tamil,5.36,Tier 2 City Customers,2025-03-30,Nykaa,83292.75,Profit,606.8688524590164,0,0,0,0,1,0
NY-CMP-16491,Email,Working Women,11.0,Email,59182.0,5757.0,2941.0,1033.3572387452969,535000.0,146.49,2.41,English,16.51,Youth,2024-08-08,Nykaa,534853.51,Profit,3651.126425011946,0,0,0,1,0,0
NY-CMP-16492,Paid Ads,Premium Shoppers,9.0,"Email, WhatsApp",74716.0,9527.0,2213.0,1319.0,873178.0,115.14,4.75,English,17.48,Tier 2 City Customers,2024-08-20,Nykaa,873062.86,Profit,7582.619940941462,0,1,0,1,0,0
NY-CMP-16493,Influencer,Tier 2 City Customers,9.0,YouTube,18626.0,721.0,228.0,139.0,35723.0,1456.71,-0.82,Hindi,5.84,Working Women,2024-11-28,Nykaa,34266.29,Profit,23.52306910778398,0,0,1,0,0,0
NY-CMP-16494,Paid Ads,College Students,17.0,Google,42611.0,6041.0,2547.0,1698.0,0.0,115.62,0.89,Bengali,24.14,Working Women,2025-05-26,Nykaa,-115.62,Loss,-1.0,1,0,0,0,0,0
