Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,Company_Name,Profit,Profit_Flag,Calculated_ROI,Channel_Google,Channel_WhatsApp,Channel_YouTube,Channel_Email,Channel_Instagram,Channel_Facebook
TI-CMP-15852,SEO,Working Women,8.0,"YouTube, WhatsApp",55208.0,3437.0,2019.0,1166.0,683276.0,207.42,1.83,Bengali,11.99,Premium Shoppers,2024-12-16,Tira,683068.58,Profit,3293.166425609874,0,1,1,0,0,0
TI-CMP-15853,SEO,College Students,18.0,"Email, Instagram, WhatsApp",32141.0,4286.0,2056.0,687.0,267243.0,387.58,0.0,Hindi,21.87,Premium Shoppers,2025-05-10,Tira,266855.42,Profit,688.5170029413282,0,1,0,1,1,0
TI-CMP-15854,Social Media,Premium Shoppers,10.0,Email,95266.0,14241.0,8164.0,3704.0,1363072.0,32.04,10.48,Bengali,27.41,Youth,2025-06-12,Tira,1363039.96,Profit,42541.821473158554,0,0,0,1,0,0
TI-CMP-15855,SEO,Premium Shoppers,6.0,"WhatsApp, Email",96180.0,11321.0,6157.0,4269.0,1459998.0,374.9208677818732,6.07,Hindi,22.61,College Students,2024-12-28,Tira,1459623.0791322181,Profit,3893.1497405511673,0,1,0,1,0,0
TI-CMP-15856,Social Media,Premium Shoppers,28.0,"Google, YouTube",81301.0,9331.0,2378.0,1398.0,833208.0,83.33,6.15,Tamil,16.12,College Students,2024-11-21,Tira,833124.67,Profit,9997.895955838234,1,0,1,0,0,0
TI-CMP-15857,Influencer,Premium Shoppers,8.0,"Instagram, Facebook",55005.69842141127,3491.0,1370.0,604.0,172140.0,363.36,-0.22,Hindi,11.76,Premium Shoppers,2025-04-27,Tira,171776.64,Profit,472.7450462351387,0,0,0,0,1,1
TI-CMP-15858,SEO,Youth,17.533768198147097,Instagram,60023.0,4611.0,1305.0,455.0,120120.0,409.52,-0.36,Tamil,10.61,Premium Shoppers,2025-02-10,Tira,119710.48,Profit,292.3190076186755,0,0,0,0,1,0
TI-CMP-15859,Email,Working Women,17.533768198147097,"YouTube, WhatsApp",14961.0,702.0,1866.431831071118,79.0,26070.0,1007.06,-0.67,English,6.66,Youth,,Tira,25062.94,Profit,24.887236113041926,0,1,1,0,0,0
TI-CMP-15860,Influencer,College Students,20.0,Email,54538.0,2745.0,574.0,413.0,200718.0,411.7,0.18,Bengali,6.84,Working Women,2024-09-26,Tira,200306.3,Profit,486.53461258197717,0,0,0,1,0,0
TI-CMP-15861,Paid Ads,Tier 2 City Customers,26.0,"Facebook, Google",40787.0,6115.0,3303.0,1576.0,1037008.0,168.8,2.9,Bengali,26.95,College Students,2024-11-05,Tira,1036839.2,Profit,6142.412322274881,1,0,0,0,0,1
TI-CMP-15862,Influencer,Working Women,10.0,"WhatsApp, Email, Facebook",18808.0,2076.0,955.0,1024.7833254560924,241056.0,515.23,-0.06,Bengali,18.75,Premium Shoppers,2025-05-13,Tira,240540.77,Profit,466.8609553015158,0,1,0,1,0,1
TI-CMP-15863,Social Media,Working Women,16.0,"Instagram, Facebook",80048.0,5708.0,2659.0,913.0,575190.0,298.79,,Tamil,11.59,Premium Shoppers,2025-01-23,Tira,574891.21,Profit,1924.0644265202982,0,0,0,0,1,1
TI-CMP-15864,Email,Tier 2 City Customers,9.0,WhatsApp,44410.0,5546.0,1290.0,740.0,318940.0,229.73,0.88,Tamil,17.06,Tier 2 City Customers,,Tira,318710.27,Profit,1387.3254254994995,0,1,0,0,0,0
TI-CMP-15865,Paid Ads,Tier 2 City Customers,14.0,Google,83870.0,11460.0,5275.0,1024.7833254560924,896512.0,58.28,6.07,Tamil,22.55,Tier 2 City Customers,2024-11-30,Tira,896453.72,Profit,15381.841455044612,1,0,0,0,0,0
TI-CMP-15866,Paid Ads,Tier 2 City Customers,17.0,"Instagram, WhatsApp",29251.0,1507.0,804.0,259.0,174566.0,922.46,-0.27,Hindi,8.79,Tier 2 City Customers,2025-04-22,Tira,173643.54,Profit,188.2396418272879,0,1,0,0,1,0
TI-CMP-15867,Social Media,Working Women,9.0,WhatsApp,40815.0,3434.0,1739.0,1223.0,520998.0,163.5,1.61,Tamil,15.67,Premium Shoppers,2024-09-20,Tira,520834.5,Profit,3185.532110091743,0,1,0,0,0,0
TI-CMP-15868,Email,Premium Shoppers,8.0,"Google, Email, YouTube",54124.0,4573.0,1771.0,839.0,396008.0,246.38,0.92,English,13.27,Tier 2 City Customers,2025-05-14,Tira,395761.62,Profit,1606.305787807452,1,0,1,1,0,0
TI-CMP-15869,SEO,College Students,14.0,YouTube,15976.0,980.0,418.0,207.0,102258.0,906.87,-0.46,Bengali,10.05,College Students,2025-01-13,Tira,101351.13,Profit,111.75927089880578,0,0,1,0,0,0
TI-CMP-15870,Influencer,Tier 2 City Customers,29.0,"Instagram, YouTube, Facebook",46265.0,4639.0,1434.0,694.0,282458.0,374.9208677818732,4.44,Hindi,14.63,College Students,2025-01-08,Tira,282083.07913221815,Profit,752.3803110802903,0,0,1,0,1,1
TI-CMP-15871,Email,Tier 2 City Customers,28.0,"Google, Instagram, Email",41705.0,5344.0,2171.0,866.0,558570.0,263.16,1.45,Hindi,20.1,Tier 2 City Customers,2024-11-17,Tira,558306.84,Profit,2121.5490196078426,1,0,0,1,1,0
TI-CMP-15872,SEO,Premium Shoppers,17.0,Instagram,58582.0,1828.0,683.0,494.0,341354.0,247.94,1.79,Bengali,5.13,Premium Shoppers,2024-10-09,Tira,341106.06,Profit,1375.7605065741711,0,0,0,0,1,0
TI-CMP-15873,Paid Ads,Working Women,22.0,"Facebook, Google",69853.0,6231.0,1828.0,607.0,457678.0,210.89,2.58,English,12.41,Youth,2025-01-13,Tira,457467.11,Profit,2169.2214424581534,1,0,0,0,0,1
TI-CMP-15874,Email,Working Women,6.0,"YouTube, Facebook",55005.69842141127,4136.0,2268.0,1267.0,300279.0,222.17,0.07,Bengali,14.4,Working Women,2024-08-21,Tira,300056.83,Profit,1350.5731196831257,0,0,1,0,0,1
TI-CMP-15875,Influencer,Youth,17.0,"Google, YouTube, Email",78767.0,7099.0,4246.0,2257.0,1622783.0,77.9,8.23,Hindi,17.27,Premium Shoppers,2024-10-28,Tira,1622705.1,Profit,20830.617458279845,1,0,1,1,0,0
TI-CMP-15876,SEO,Tier 2 City Customers,15.0,Email,56038.0,6552.0,2339.0,1012.0,291456.0,235.4,0.22,Bengali,17.67,College Students,2024-12-16,Tira,291220.6,Profit,1237.1308411214952,0,0,0,1,0,0
TI-CMP-15877,SEO,Youth,7.0,"Facebook, Email, Instagram",10149.0,307.0,1866.431831071118,123.0,62607.0,2276.27,-0.78,Hindi,5.91,College Students,2025-02-14,Tira,60330.73,Profit,26.504206442996658,0,0,0,1,1,1
TI-CMP-15878,Paid Ads,Youth,8.0,Email,86618.0,7014.0,1976.0,1553.0,824643.0,157.2,2.38,Bengali,12.17,College Students,2025-01-02,Tira,824485.8,Profit,5244.820610687024,0,0,0,1,0,0
TI-CMP-15879,SEO,Working Women,8.0,"Email, Google",33285.0,759.0,210.0,156.0,43212.0,361.37,,Tamil,3.38,College Students,,Tira,42850.63,Profit,118.57827157760742,1,0,0,1,0,0
TI-CMP-15880,Paid Ads,Working Women,25.0,"YouTube, Instagram",70606.0,9728.0,3536.0,2204.0,1556024.0,81.91,7.62,Tamil,21.91,Working Women,2024-09-16,Tira,1555942.09,Profit,18995.752533268223,0,0,1,0,1,0
TI-CMP-15881,SEO,Tier 2 City Customers,8.0,"YouTube, Facebook, Google",34821.0,1029.0,310.0,184.0,52256.0,374.9208677818732,,Bengali,4.37,Tier 2 City Customers,2024-07-15,Tira,51881.079132218125,Profit,138.37874493132304,1,0,1,0,0,1
TI-CMP-15882,SEO,Youth,27.0,"Instagram, Email",45527.0,3068.0,1866.431831071118,519.0,108990.0,251.42,-0.16,Tamil,10.23,Tier 2 City Customers,2025-01-13,Tira,108738.58,Profit,432.4977328772572,0,0,0,1,1,0
TI-CMP-15883,Email,Premium Shoppers,13.0,"YouTube, Facebook",51779.0,6218.0,1740.0,1068.0,288360.0,221.01,0.22,English,17.43,Premium Shoppers,2024-07-24,Tira,288138.99,Profit,1303.7373422017104,0,0,1,0,0,1
TI-CMP-15884,Email,Tier 2 City Customers,22.0,"WhatsApp, Google, Instagram",20250.0,1676.0,715.0,480.0,232800.0,392.03,0.24,Bengali,14.18,Working Women,2025-03-26,Tira,232407.97,Profit,592.8321046858659,1,1,0,0,1,0
TI-CMP-15885,Paid Ads,Premium Shoppers,21.0,"Instagram, YouTube, Email",92902.0,9907.0,3951.0,2721.0,985002.0,67.77,4.34,Bengali,17.85,Youth,2024-11-12,Tira,984934.23,Profit,14533.484285081895,0,0,1,1,1,0
TI-CMP-15886,Email,Tier 2 City Customers,12.0,"Email, Instagram, Facebook",92660.0,10514.0,3837.0,2256.0,480528.0,87.79,1.43,Hindi,13.756234926644582,Youth,2025-05-09,Tira,480440.21,Profit,5472.607472377264,0,0,0,1,1,1
TI-CMP-15887,Paid Ads,Tier 2 City Customers,14.0,"Facebook, WhatsApp",56284.0,6555.0,3778.0,2119.0,938717.0,374.9208677818732,3.42,Tamil,22.12,College Students,2024-08-30,Tira,938342.0791322181,Profit,2502.773677772826,0,1,0,0,0,1
TI-CMP-15888,Social Media,Premium Shoppers,18.0,"Instagram, Email, Facebook",54281.0,6929.0,2841.0,1164.0,270048.0,374.9208677818732,0.43,Hindi,20.14,Premium Shoppers,2025-04-15,Tira,269673.07913221815,Profit,719.2799929427039,0,0,0,1,1,1
TI-CMP-15889,Social Media,College Students,27.0,Instagram,30224.0,2266.0,1025.0,384.0,118656.0,253.87,0.22,Hindi,12.16,Tier 2 City Customers,2025-03-06,Tira,118402.13,Profit,466.3888210501438,0,0,0,0,1,0
TI-CMP-15890,Email,Working Women,5.0,"Email, Instagram, WhatsApp",56889.0,8489.0,4101.0,1771.0,779240.0,122.6,2.59,Tamil,25.24,Youth,2024-09-30,Tira,779117.4,Profit,6354.954323001632,0,1,0,1,1,0
TI-CMP-15891,Paid Ads,Tier 2 City Customers,25.0,Google,41775.0,1731.0,428.0,204.0,96288.0,787.03,-0.4,English,13.756234926644582,Youth,,Tira,95500.97,Profit,121.34349389476894,1,0,0,0,0,0
TI-CMP-15892,SEO,College Students,28.0,Google,63257.0,2283.0,791.0,444.0,163836.0,250.51,0.47,Bengali,13.756234926644582,Working Women,,Tira,163585.49,Profit,653.0098199672667,1,0,0,0,0,0
TI-CMP-15893,Influencer,Working Women,19.0,Email,33113.0,4637.0,2600.0,1323.0,612549.0,176.65,1.62,Bengali,25.85,Youth,2025-06-02,Tira,612372.35,Profit,3466.5856212850267,0,0,0,1,0,0
TI-CMP-15894,Social Media,College Students,15.0,Facebook,97662.0,5346.0,2077.0,1284.0,484068.0,148.04,1.55,English,8.92,Premium Shoppers,2024-11-15,Tira,483919.96,Profit,3268.8459875709273,0,0,0,0,0,1
TI-CMP-15895,Influencer,Premium Shoppers,18.0,"YouTube, Email",28079.0,1769.0,569.0,389.0,279302.0,274.74,1.61,Tamil,9.71,College Students,2025-03-01,Tira,279027.26,Profit,1015.6047899832569,0,0,1,1,0,0
TI-CMP-15896,Email,Premium Shoppers,12.0,Google,82268.0,4681.332342640795,2725.0,1030.0,736450.0,153.46,3.66,English,18.58,Youth,2024-09-23,Tira,736296.54,Profit,4797.970415743516,1,0,0,0,0,0
TI-CMP-15897,Email,Tier 2 City Customers,6.0,"Facebook, WhatsApp",55005.69842141127,2238.0,641.0,279.0,62217.0,1014.55,-0.78,English,10.56,Working Women,2024-11-30,Tira,61202.45,Profit,60.32472524764674,0,1,0,0,0,1
TI-CMP-15898,Social Media,College Students,10.0,"Instagram, Google",81110.0,11596.0,5437.0,1738.0,1216600.0,136.67,4.12,Bengali,23.14,Youth,2025-02-19,Tira,1216463.33,Profit,8900.734104046243,1,0,0,0,1,0
TI-CMP-15899,Social Media,College Students,18.0,Google,43490.0,4526.0,1594.0,496.0,263376.0,355.57,0.49,English,15.21,Youth,2024-07-23,Tira,263020.43,Profit,739.7149084568439,1,0,0,0,0,0
TI-CMP-15900,Influencer,Youth,9.0,Google,21490.0,3038.0,1340.0,557.0,260676.0,208.1,1.25,Hindi,13.756234926644582,Working Women,2024-12-30,Tira,260467.9,Profit,1251.647765497357,1,0,0,0,0,0
TI-CMP-15901,SEO,Tier 2 City Customers,25.0,Google,83148.0,3768.0,1617.0,1016.0,535432.0,231.99,1.27,English,7.7,Premium Shoppers,2025-03-31,Tira,535200.01,Profit,2306.9960343118237,1,0,0,0,0,0
,SEO,Premium Shoppers,23.0,Email,26130.0,1937.0,1866.431831071118,476.0,223244.0,382.65,0.23,Hindi,13.18,Working Women,2025-04-22,Tira,222861.35,Profit,582.4156539918987,0,0,0,1,0,0
TI-CMP-15903,SEO,College Students,13.0,WhatsApp,22597.0,3043.0,1824.0,1331.0,758670.0,110.89,4.14,Hindi,27.43,Tier 2 City Customers,2025-01-11,Tira,758559.11,Profit,6840.644873297862,0,1,0,0,0,0
TI-CMP-15904,Social Media,Tier 2 City Customers,30.0,"Facebook, Instagram, Email",19381.0,1831.0,529.0,335.0,180565.0,195.53,1.76,English,13.91,Premium Shoppers,2025-05-23,Tira,180369.47,Profit,922.46443001074,0,0,0,1,1,1
TI-CMP-15905,SEO,College Students,13.0,"Google, Email",15122.0,1705.0,801.0,420.0,195720.0,364.97,0.28,Hindi,19.35,Youth,,Tira,195355.03,Profit,535.2632545140696,1,0,0,1,0,0
TI-CMP-15906,Paid Ads,College Students,28.0,Facebook,89214.0,9854.0,2118.0,749.0,316078.0,95.69,3.41,English,14.26,Working Women,2024-08-03,Tira,315982.31,Profit,3302.145574250183,0,0,0,0,0,1
TI-CMP-15907,SEO,College Students,15.0,"Email, Facebook",55460.0,1484.0,737.0,577.0,315619.0,374.9208677818732,3.04,Tamil,5.05,Tier 2 City Customers,2024-12-25,Tira,315244.07913221815,Profit,840.8283086435864,0,0,0,1,0,1
TI-CMP-15908,Influencer,Working Women,26.0,"Instagram, Email, Facebook",70624.0,5941.0,2873.0,2236.0,592540.0,50.47,4.25,Hindi,15.65,Premium Shoppers,2024-12-27,Tira,592489.53,Profit,11739.439865266495,0,0,0,1,1,1
TI-CMP-15909,Email,College Students,30.0,"Email, YouTube",17308.0,1296.0,694.0,470.0,269310.0,343.23,0.67,Bengali,14.21,Tier 2 City Customers,2025-03-10,Tira,268966.77,Profit,783.6342102963027,0,0,1,1,0,0
TI-CMP-15910,Email,Premium Shoppers,21.0,"Email, YouTube, WhatsApp",15256.0,1673.0,886.0,392.0,231672.0,298.4,0.98,Bengali,19.34,Youth,2025-01-20,Tira,231373.6,Profit,775.3806970509385,0,1,1,1,0,0
TI-CMP-15911,Influencer,College Students,10.0,"Facebook, Instagram, Email",73782.0,3575.0,905.0,524.0,224272.0,425.28,0.01,English,6.78,Working Women,,Tira,223846.72,Profit,526.3513920240783,0,0,0,1,1,1
TI-CMP-15912,Social Media,Youth,20.0,"Facebook, Instagram, WhatsApp",45428.0,1072.0,256.0,203.0,125251.0,427.88,0.44,Hindi,3.37,Premium Shoppers,2024-12-31,Tira,124823.12,Profit,291.72459568103204,0,1,0,0,1,1
TI-CMP-15913,Influencer,Tier 2 City Customers,29.0,"Instagram, WhatsApp, Google",16600.0,469.0,125.0,47.0,11985.0,3881.47,-0.93,Bengali,3.86,College Students,2025-04-18,Tira,8103.530000000001,Profit,2.087747683223109,1,1,0,0,1,0
TI-CMP-15914,Paid Ads,Youth,14.0,Email,37734.0,1444.0,450.0,340.0,145520.0,291.73,0.47,Hindi,5.92,Premium Shoppers,2024-10-09,Tira,145228.27,Profit,497.81739965036155,0,0,0,1,0,0
TI-CMP-15915,Social Media,College Students,16.0,"Facebook, Google",47175.0,1837.0,948.0,602.0,316652.0,160.66,2.27,Bengali,7.18,Youth,2025-01-31,Tira,316491.34,Profit,1969.9448524835057,1,0,0,0,0,1
TI-CMP-15916,SEO,Tier 2 City Customers,29.0,"Instagram, YouTube, Email",41436.0,3868.0,2119.0,1523.0,817851.0,183.48,1.93,Hindi,18.12,Premium Shoppers,2025-01-12,Tira,817667.52,Profit,4456.439502943101,0,0,1,1,1,0
TI-CMP-15917,Social Media,Working Women,11.0,Google,34703.0,3028.0,752.0,598.0,477204.0,111.12,6.18,Bengali,12.62,Working Women,2024-12-20,Tira,477092.88,Profit,4293.492440604751,1,0,0,0,0,0
TI-CMP-15918,Influencer,Working Women,17.533768198147097,"Facebook, Email, Instagram",63061.0,8216.0,2410.0,881.0,456358.0,114.16,3.54,Hindi,18.25,Working Women,,Tira,456243.84,Profit,3996.5297827610375,0,0,0,1,1,1
TI-CMP-15919,Email,Working Women,11.0,WhatsApp,96674.0,4365.0,1563.0,1050.0,549150.0,168.45,2.1,Tamil,7.22,Tier 2 City Customers,2024-08-19,Tira,548981.55,Profit,3259.017809439003,0,1,0,0,0,0
TI-CMP-15920,SEO,Premium Shoppers,27.0,"Facebook, Instagram, Google",37942.0,4870.0,1498.0,984.0,326688.0,157.8,1.1,Hindi,19.38,Working Women,,Tira,326530.2,Profit,2069.2661596958174,1,0,0,0,1,1
TI-CMP-15921,Influencer,Tier 2 City Customers,27.0,"WhatsApp, YouTube",41821.0,5940.0,2455.0,824.0,281808.0,184.14,0.86,Hindi,22.04,Premium Shoppers,2024-11-14,Tira,281623.86,Profit,1529.4007820136853,0,1,1,0,0,0
TI-CMP-15922,Email,College Students,7.0,"Google, YouTube, Facebook",30574.0,3715.0,1458.0,491.0,336335.0,221.71,2.09,Hindi,18.53,Youth,2024-10-12,Tira,336113.29,Profit,1516.0041946687113,1,0,1,0,0,1
TI-CMP-15923,Influencer,Youth,10.0,"WhatsApp, Google, YouTube",82739.0,4515.0,2417.0,944.0,510704.0,76.44,6.08,English,9.52,College Students,2025-06-04,Tira,510627.56,Profit,6680.109366823653,1,1,1,0,0,0
TI-CMP-15924,SEO,Premium Shoppers,14.0,"Facebook, WhatsApp",45138.0,4860.0,2856.0,1209.0,967200.0,147.67,4.42,English,19.77,Youth,2025-03-23,Tira,967052.33,Profit,6548.739283537618,0,1,0,0,0,1
TI-CMP-15925,Social Media,College Students,28.0,"Instagram, Google, Email",51422.0,1313.0,376.0,182.0,130494.0,544.46,0.32,English,3.64,Premium Shoppers,2025-04-21,Tira,129949.54,Profit,238.67600925687836,1,0,0,1,1,0
TI-CMP-15926,Social Media,Working Women,28.0,Google,35008.0,3573.0,1946.0,1379.0,570906.0,198.19,1.09,Tamil,19.7,Youth,2025-02-08,Tira,570707.81,Profit,2879.5994247943895,1,0,0,0,0,0
TI-CMP-15927,Social Media,Working Women,29.0,"Google, Instagram, YouTube",64664.0,3364.0,1336.0,971.0,689410.0,217.92,2.26,Bengali,8.77,Youth,2025-02-07,Tira,689192.08,Profit,3162.5921439060207,1,0,1,0,1,0
TI-CMP-15928,Email,College Students,12.0,WhatsApp,36863.0,3538.0,1588.0,774.0,0.0,302.32,-0.23,English,16.01,Working Women,2024-10-08,Tira,-302.32,Loss,-1.0,0,1,0,0,0,0
TI-CMP-15929,SEO,Working Women,7.0,"Google, YouTube",13416.0,998.0,373.0,190.0,151240.0,761.03,0.05,Tamil,11.64,Premium Shoppers,2025-05-21,Tira,150478.97,Profit,197.73066764779313,1,0,1,0,0,0
TI-CMP-15930,Social Media,Premium Shoppers,30.0,"Google, WhatsApp",68420.0,9140.0,3138.0,1823.0,1414648.0,121.74,5.37,Hindi,20.61,Working Women,2024-08-01,Tira,1414526.26,Profit,11619.239855429605,1,1,0,0,0,0
TI-CMP-15931,SEO,Premium Shoppers,22.0,"Instagram, WhatsApp",12455.0,715.0,220.0,127.0,29972.0,760.57,-0.69,Hindi,8.53,Premium Shoppers,2024-08-03,Tira,29211.43,Profit,38.40728664028294,0,1,0,0,1,0
TI-CMP-15932,Influencer,Tier 2 City Customers,9.0,"Instagram, Email, Google",15087.0,1406.0,454.0,271.0,182383.0,381.3,0.77,English,14.12,Tier 2 City Customers,,Tira,182001.7,Profit,477.31890899554156,1,0,0,1,1,0
TI-CMP-15933,Email,Tier 2 City Customers,9.0,"YouTube, Google",76985.0,6778.0,2027.0,724.0,288876.0,106.09,2.76,English,12.38,Tier 2 City Customers,2024-11-19,Tira,288769.91,Profit,2721.933358469224,1,0,1,0,0,0
TI-CMP-15934,SEO,Premium Shoppers,10.0,"Instagram, YouTube, Google",60041.0,2494.0,551.0,250.0,57250.0,300.44,-0.24,Bengali,5.49,Youth,2025-05-20,Tira,56949.56,Profit,189.5538543469578,1,0,1,0,1,0
TI-CMP-15935,Social Media,Premium Shoppers,23.0,YouTube,89912.0,9874.0,4859.0,2081.0,516088.0,78.85,2.15,Tamil,18.7,Youth,2025-03-18,Tira,516009.15,Profit,6544.187064045657,0,0,1,0,0,0
TI-CMP-15936,SEO,Premium Shoppers,19.0,Email,22202.0,3188.0,719.0,562.0,382160.0,235.54,1.89,English,20.13,Premium Shoppers,2024-12-29,Tira,381924.46,Profit,1621.4845036936404,0,0,0,1,0,0
TI-CMP-15937,Email,Tier 2 City Customers,12.0,Instagram,93039.0,12971.0,4470.0,3055.0,772915.0,24.21,9.45,English,22.03,Tier 2 City Customers,2024-07-22,Tira,772890.79,Profit,31924.444031391988,0,0,0,0,1,0
TI-CMP-15938,Influencer,Youth,18.0,"Email, Facebook",74831.0,9258.0,3687.0,2749.0,1869320.0,98.28,5.92,Bengali,20.97,College Students,2024-09-05,Tira,1869221.72,Profit,19019.35002035002,0,0,0,1,0,1
TI-CMP-15939,Influencer,College Students,8.0,"Google, WhatsApp, Email",33401.0,2701.0,1243.0,509.0,151682.0,139.31,1.14,English,13.33,Premium Shoppers,2024-10-16,Tira,151542.69,Profit,1087.80913071567,1,1,0,1,0,0
TI-CMP-15940,Email,Premium Shoppers,23.0,"YouTube, Google",43600.0,3976.0,1860.0,609.0,137025.0,272.54,-0.17,Hindi,14.78,Youth,2024-08-05,Tira,136752.46,Profit,501.7702355617523,1,0,1,0,0,0
TI-CMP-15941,SEO,Premium Shoppers,25.0,Instagram,56908.0,5706.0,2353.0,843.0,416442.0,332.19,0.49,Tamil,15.64,Premium Shoppers,2025-02-06,Tira,416109.81,Profit,1252.6259369637858,0,0,0,0,1,0
TI-CMP-15942,Influencer,Tier 2 City Customers,14.0,Facebook,62571.0,2613.0,1490.0,473.0,312180.0,511.98,0.29,English,7.31,Youth,2025-05-24,Tira,311668.02,Profit,608.7503808742529,0,0,0,0,0,1
TI-CMP-15943,Paid Ads,Youth,6.0,YouTube,42178.0,3138.0,1118.0,875.0,319375.0,57.55,5.34,English,13.756234926644582,Youth,2025-06-23,Tira,319317.45,Profit,5548.5221546481325,0,0,1,0,0,0
,SEO,Working Women,20.0,"Instagram, YouTube",28768.0,3938.0,1194.0,838.0,225422.0,296.61,-0.09,Hindi,13.756234926644582,Tier 2 City Customers,,Tira,225125.39,Profit,758.9946057112032,0,0,1,0,1,0
TI-CMP-15945,Email,Premium Shoppers,24.0,Instagram,42642.0,3539.0,1695.0,600.0,436200.0,374.9208677818732,1.61,Hindi,13.68,College Students,2024-07-19,Tira,435825.07913221815,Profit,1162.4455093968754,0,0,0,0,1,0
TI-CMP-15946,SEO,Working Women,11.0,YouTube,26972.0,2189.0,793.0,489.0,235209.0,587.3,-0.18,English,12.87,Tier 2 City Customers,2024-11-05,Tira,234621.7,Profit,399.4920824110336,0,0,1,0,0,0
TI-CMP-15947,SEO,Working Women,14.0,"WhatsApp, Instagram",99169.0,11433.0,4287.0,2518.0,523744.0,59.85,2.48,Tamil,18.39,Premium Shoppers,2025-02-18,Tira,523684.15,Profit,8749.944026733501,0,1,0,0,1,0
TI-CMP-15948,Social Media,Premium Shoppers,28.0,"Google, YouTube, WhatsApp",14648.0,1719.0,538.0,309.0,136578.0,903.54,-0.51,Tamil,17.52,Premium Shoppers,2024-11-27,Tira,135674.46,Profit,150.15877548309982,1,1,1,0,0,0
TI-CMP-15949,Email,Working Women,21.0,"WhatsApp, Google, YouTube",11529.0,1558.0,512.0,321.0,187464.0,415.4,0.41,Tamil,20.74,Youth,2024-12-27,Tira,187048.6,Profit,450.28550794415025,1,1,1,0,0,0
TI-CMP-15950,Social Media,College Students,10.0,"Facebook, Google",70910.0,9913.0,4814.0,2370.0,1722990.0,74.58,8.75,English,24.11,Youth,2024-10-18,Tira,1722915.42,Profit,23101.574416733707,1,0,0,0,0,1
TI-CMP-15951,SEO,Working Women,8.0,Facebook,43339.0,1985.0,569.0,184.0,0.0,1286.78,-0.63,Bengali,6.32,Tier 2 City Customers,2025-05-22,Tira,-1286.78,Loss,-1.0,0,0,0,0,0,1
TI-CMP-15952,Influencer,Premium Shoppers,14.0,"Email, Instagram",38103.0,1622.0,410.0,200.0,144400.0,691.0,0.04,English,5.86,Youth,2024-08-14,Tira,143709.0,Profit,207.972503617945,0,0,0,1,1,0
TI-CMP-15953,Social Media,Premium Shoppers,11.0,"Instagram, Google",37311.0,4976.0,2500.0,1024.7833254560924,535990.0,184.18,1.68,Hindi,22.94,Tier 2 City Customers,2025-05-28,Tira,535805.82,Profit,2909.1422521446407,1,0,0,0,1,0
TI-CMP-15954,SEO,Working Women,27.0,WhatsApp,55005.69842141127,7840.0,3473.0,2340.0,0.0,80.19,5.15,Tamil,13.72,College Students,2024-09-05,Tira,-80.19,Loss,-1.0,0,1,0,0,0,0
TI-CMP-15955,Paid Ads,Working Women,10.0,YouTube,76243.0,8023.0,1920.0,1126.0,801712.0,60.96,10.68,Hindi,14.52,Tier 2 City Customers,2024-08-07,Tira,801651.04,Profit,13150.443569553807,0,0,1,0,0,0
TI-CMP-15956,SEO,Working Women,11.0,Facebook,14112.0,950.0,417.0,135.0,102600.0,1267.45,-0.4,Bengali,10.64,Tier 2 City Customers,2024-09-30,Tira,101332.55,Profit,79.9499388536037,0,0,0,0,0,1
TI-CMP-15957,Email,Premium Shoppers,17.533768198147097,WhatsApp,44107.0,5160.0,2834.0,928.0,333152.0,85.19,3.21,Tamil,20.23,Youth,2024-10-06,Tira,333066.81,Profit,3909.6937433971125,0,1,0,0,0,0
TI-CMP-15958,SEO,Premium Shoppers,20.0,YouTube,56643.0,5959.0,1282.0,840.0,543480.0,314.35,1.06,Tamil,13.756234926644582,Tier 2 City Customers,2024-07-21,Tira,543165.65,Profit,1727.9009066327342,0,0,1,0,0,0
TI-CMP-15959,Social Media,Working Women,28.0,WhatsApp,95762.0,8202.0,2737.0,822.0,286056.0,87.93,2.96,Tamil,12.28,Youth,2025-04-22,Tira,285968.07,Profit,3252.2241555783007,0,1,0,0,0,0
TI-CMP-15960,Influencer,Youth,14.0,"WhatsApp, Instagram",69724.0,5086.0,2494.0,843.0,571554.0,313.9,1.16,Tamil,12.08,Youth,2024-10-08,Tira,571240.1,Profit,1819.8155463523415,0,1,0,0,1,0
TI-CMP-15961,Social Media,Working Women,7.0,"Facebook, Instagram",76128.0,6244.0,2069.0,764.0,558484.0,305.68,1.39,Bengali,11.92,Working Women,2024-08-04,Tira,558178.32,Profit,1826.0217220622872,0,0,0,0,1,1
TI-CMP-15962,SEO,Working Women,27.0,"YouTube, WhatsApp",98306.0,2704.0,817.0,625.0,353750.0,435.51,0.3,Hindi,4.22,Tier 2 City Customers,2025-05-27,Tira,353314.49,Profit,811.2660788500838,0,1,1,0,0,0
TI-CMP-15963,Email,Tier 2 City Customers,23.0,WhatsApp,63613.0,1690.0,754.0,512.0,288768.0,474.11,,Hindi,4.65,Tier 2 City Customers,,Tira,288293.89,Profit,608.073843622788,0,1,0,0,0,0
